"File";"NEF";"TIFF";"Date Created";"Date Modified";"File Size";"Image Size";"Date Shot";"Time Zone and Date";"Image Quality";"Artist";"Copyright";"Image Comment";"Device";"Lens";"Focal Length";"Focus Mode";"AF-Area Mode";"VR";"AF Fine Tune";"Aperture";"Shutter Speed";"Exposure Mode";"Exposure Comp.";"Exposure Tuning";"Metering";"ISO Sensitivity";"Flash Device";"Flash Sync Mode";"Flash Mode";"White Balance";"Color Space";"High ISO NR";"Long Exposure NR";"Active D-Lighting";"Image Authentication";"Vignette Control";"Auto Distortion Control";"Picture Control";"Base";"Quick Adjust";"Sharpening";"Contrast";"Brightness";"Saturation";"Hue";"Filter Effects";"Toning";"Optimize Image";"Color Mode";"Tone Comp.";"Hue Adjustment";"Saturation";"Sharpening";"Latitude";"Longitude";"Altitude";"Altitude Reference";"Heading";"UTC";"Map Datum";"Scene Mode";"Keywords"
"rd495a263t";"http://193.205.194.113/RAISE/NEF/rd495a263t.NEF";"http://193.205.194.113/RAISE/TIFF/rd495a263t.TIF";"9/21/2014 9:50";"2/22/2013 6:37";"19.6 MB";"L (4928 x 3264)";"37:26.6";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"24mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/800s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Direct sunlight; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"r60e9d7d0t";"http://193.205.194.113/RAISE/NEF/r60e9d7d0t.NEF";"http://193.205.194.113/RAISE/TIFF/r60e9d7d0t.TIF";"9/21/2014 9:50";"2/22/2013 6:37";"17.9 MB";"L (4928 x 3264)";"37:36.0";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/800s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Direct sunlight; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"r1b17f0f0t";"http://193.205.194.113/RAISE/NEF/r1b17f0f0t.NEF";"http://193.205.194.113/RAISE/TIFF/r1b17f0f0t.TIF";"9/21/2014 9:50";"2/22/2013 6:37";"17.9 MB";"L (4928 x 3264)";"37:49.8";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/640s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Direct sunlight; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"r336aae2at";"http://193.205.194.113/RAISE/NEF/r336aae2at.NEF";"http://193.205.194.113/RAISE/TIFF/r336aae2at.TIF";"9/21/2014 9:50";"2/22/2013 6:38";"17.7 MB";"L (4928 x 3264)";"38:02.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/800s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Direct sunlight; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"reb430810t";"http://193.205.194.113/RAISE/NEF/reb430810t.NEF";"http://193.205.194.113/RAISE/TIFF/reb430810t.TIF";"9/21/2014 9:50";"2/22/2013 6:38";"18.3 MB";"L (4928 x 3264)";"38:43.6";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/250s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Direct sunlight; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"r33780641t";"http://193.205.194.113/RAISE/NEF/r33780641t.NEF";"http://193.205.194.113/RAISE/TIFF/r33780641t.TIF";"9/21/2014 9:50";"2/22/2013 6:38";"18.5 MB";"L (4928 x 3264)";"38:56.6";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/250s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Direct sunlight; 0; 0";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Manual";"nature; outdoor"
"rb570ddb5t";"http://193.205.194.113/RAISE/NEF/rb570ddb5t.NEF";"http://193.205.194.113/RAISE/TIFF/rb570ddb5t.TIF";"9/21/2014 9:52";"2/22/2013 7:15";"22.5 MB";"L (4928 x 3264)";"15:41.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"AF-A";"Auto";"ON";"OFF";"f/13";"1/160s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"buildings; nature; outdoor"
"rc50df5fat";"http://193.205.194.113/RAISE/NEF/rc50df5fat.NEF";"http://193.205.194.113/RAISE/TIFF/rc50df5fat.TIF";"9/21/2014 9:52";"2/22/2013 7:19";"22.7 MB";"L (4928 x 3264)";"19:20.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"20mm";"AF-A";"Auto";"ON";"OFF";"f/13";"1/200s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"r2543ceaat";"http://193.205.194.113/RAISE/NEF/r2543ceaat.NEF";"http://193.205.194.113/RAISE/TIFF/r2543ceaat.TIF";"9/21/2014 9:53";"2/22/2013 7:30";"21.5 MB";"L (4928 x 3264)";"30:33.3";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"55mm";"AF-A";"Auto";"ON";"OFF";"f/16";"1/60s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"r9dbd9ba6t";"http://193.205.194.113/RAISE/NEF/r9dbd9ba6t.NEF";"http://193.205.194.113/RAISE/TIFF/r9dbd9ba6t.TIF";"9/21/2014 9:53";"2/22/2013 7:32";"22.6 MB";"L (4928 x 3264)";"32:30.6";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"75mm";"AF-A";"Auto";"ON";"OFF";"f/13";"1/100s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"rb2e6f75ft";"http://193.205.194.113/RAISE/NEF/rb2e6f75ft.NEF";"http://193.205.194.113/RAISE/TIFF/rb2e6f75ft.TIF";"9/21/2014 9:53";"2/22/2013 7:41";"18.3 MB";"L (4928 x 3264)";"41:33.5";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Auto";"ON";"OFF";"f/13";"1/320s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"r3aed3508t";"http://193.205.194.113/RAISE/NEF/r3aed3508t.NEF";"http://193.205.194.113/RAISE/TIFF/r3aed3508t.TIF";"9/21/2014 9:54";"2/22/2013 7:41";"18.2 MB";"L (4928 x 3264)";"41:56.1";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"Manual";"Single";"ON";"OFF";"f/13";"1/100s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"r5422e360t";"http://193.205.194.113/RAISE/NEF/r5422e360t.NEF";"http://193.205.194.113/RAISE/TIFF/r5422e360t.TIF";"9/21/2014 9:54";"2/22/2013 7:42";"18.4 MB";"L (4928 x 3264)";"42:09.0";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"Manual";"Single";"ON";"OFF";"f/13";"1/320s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"ra87d0196t";"http://193.205.194.113/RAISE/NEF/ra87d0196t.NEF";"http://193.205.194.113/RAISE/TIFF/ra87d0196t.TIF";"9/21/2014 9:54";"2/22/2013 7:42";"18.5 MB";"L (4928 x 3264)";"42:34.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"Manual";"Single";"ON";"OFF";"f/13";"1/250s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"rd7af211et";"http://193.205.194.113/RAISE/NEF/rd7af211et.NEF";"http://193.205.194.113/RAISE/TIFF/rd7af211et.TIF";"9/21/2014 9:54";"2/22/2013 7:42";"18.2 MB";"L (4928 x 3264)";"42:48.0";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"Manual";"Single";"ON";"OFF";"f/13";"1/15s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"r61fc8a02t";"http://193.205.194.113/RAISE/NEF/r61fc8a02t.NEF";"http://193.205.194.113/RAISE/TIFF/r61fc8a02t.TIF";"9/21/2014 9:54";"2/22/2013 7:43";"17.4 MB";"L (4928 x 3264)";"43:11.1";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"Manual";"Single";"ON";"OFF";"f/5.6";"1/100s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Manual";"nature; outdoor"
"r06691aa5t";"http://193.205.194.113/RAISE/NEF/r06691aa5t.NEF";"http://193.205.194.113/RAISE/TIFF/r06691aa5t.TIF";"9/21/2014 9:54";"2/22/2013 7:43";"18.0 MB";"L (4928 x 3264)";"43:31.8";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"Manual";"Single";"ON";"OFF";"f/6.3";"1/80s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Manual";"nature; outdoor"
"r68d370d2t";"http://193.205.194.113/RAISE/NEF/r68d370d2t.NEF";"http://193.205.194.113/RAISE/TIFF/r68d370d2t.TIF";"9/21/2014 9:54";"2/22/2013 7:43";"17.5 MB";"L (4928 x 3264)";"43:40.1";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"Manual";"Single";"ON";"OFF";"f/6.3";"1/80s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Manual";"nature; outdoor"
"r1aa4db16t";"http://193.205.194.113/RAISE/NEF/r1aa4db16t.NEF";"http://193.205.194.113/RAISE/TIFF/r1aa4db16t.TIF";"9/21/2014 9:54";"2/22/2013 7:44";"22.9 MB";"L (4928 x 3264)";"44:57.1";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"20mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/250s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"rfb6aab1et";"http://193.205.194.113/RAISE/NEF/rfb6aab1et.NEF";"http://193.205.194.113/RAISE/TIFF/rfb6aab1et.TIF";"9/21/2014 9:54";"2/22/2013 7:45";"20.6 MB";"L (4928 x 3264)";"45:07.1";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"90mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/800s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"rdac945f0t";"http://193.205.194.113/RAISE/NEF/rdac945f0t.NEF";"http://193.205.194.113/RAISE/TIFF/rdac945f0t.TIF";"9/21/2014 9:54";"2/22/2013 7:45";"23.9 MB";"L (4928 x 3264)";"45:37.8";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/250s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"re0ae085ft";"http://193.205.194.113/RAISE/NEF/re0ae085ft.NEF";"http://193.205.194.113/RAISE/TIFF/re0ae085ft.TIF";"9/21/2014 9:54";"2/22/2013 7:45";"22.8 MB";"L (4928 x 3264)";"45:56.9";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/400s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"re4e5ecedt";"http://193.205.194.113/RAISE/NEF/re4e5ecedt.NEF";"http://193.205.194.113/RAISE/TIFF/re4e5ecedt.TIF";"9/21/2014 9:54";"2/22/2013 7:47";"19.7 MB";"L (4928 x 3264)";"47:33.1";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/800s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"r815701a3t";"http://193.205.194.113/RAISE/NEF/r815701a3t.NEF";"http://193.205.194.113/RAISE/TIFF/r815701a3t.TIF";"9/21/2014 9:54";"2/22/2013 7:47";"22.8 MB";"L (4928 x 3264)";"47:44.0";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/400s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"r7caec52et";"http://193.205.194.113/RAISE/NEF/r7caec52et.NEF";"http://193.205.194.113/RAISE/TIFF/r7caec52et.TIF";"9/21/2014 9:54";"2/22/2013 7:48";"22.4 MB";"L (4928 x 3264)";"48:11.7";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"18mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/400s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"raecd6c54t";"http://193.205.194.113/RAISE/NEF/raecd6c54t.NEF";"http://193.205.194.113/RAISE/TIFF/raecd6c54t.TIF";"9/21/2014 9:55";"2/22/2013 7:50";"18.2 MB";"L (4928 x 3264)";"50:14.3";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/125s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"r4ababa4at";"http://193.205.194.113/RAISE/NEF/r4ababa4at.NEF";"http://193.205.194.113/RAISE/TIFF/r4ababa4at.TIF";"9/21/2014 9:55";"2/22/2013 7:50";"18.1 MB";"L (4928 x 3264)";"50:19.2";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Auto";"ON";"OFF";"f/6.3";"1/80s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Aperture Priority";"nature; outdoor"
"r88b723a1t";"http://193.205.194.113/RAISE/NEF/r88b723a1t.NEF";"http://193.205.194.113/RAISE/TIFF/r88b723a1t.TIF";"9/21/2014 9:55";"2/22/2013 7:50";"17.9 MB";"L (4928 x 3264)";"50:54.4";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Auto";"ON";"OFF";"f/9";"1/125s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Manual";"nature; outdoor"
"re840bc83t";"http://193.205.194.113/RAISE/NEF/re840bc83t.NEF";"http://193.205.194.113/RAISE/TIFF/re840bc83t.TIF";"9/21/2014 9:55";"2/22/2013 7:51";"17.9 MB";"L (4928 x 3264)";"51:00.8";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Auto";"ON";"OFF";"f/9";"1/125s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Manual";"nature; outdoor"
"rcb0ee632t";"http://193.205.194.113/RAISE/NEF/rcb0ee632t.NEF";"http://193.205.194.113/RAISE/TIFF/rcb0ee632t.TIF";"9/21/2014 9:55";"2/22/2013 7:51";"17.4 MB";"L (4928 x 3264)";"51:54.9";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Auto";"ON";"OFF";"f/11";"1/125s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Manual";"nature; outdoor"
"r70c4bdabt";"http://193.205.194.113/RAISE/NEF/r70c4bdabt.NEF";"http://193.205.194.113/RAISE/TIFF/r70c4bdabt.TIF";"9/21/2014 9:55";"2/22/2013 7:52";"17.8 MB";"L (4928 x 3264)";"52:07.1";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Auto";"ON";"OFF";"f/11";"1/125s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Manual";"nature; outdoor"
"rdbfa0900t";"http://193.205.194.113/RAISE/NEF/rdbfa0900t.NEF";"http://193.205.194.113/RAISE/TIFF/rdbfa0900t.TIF";"9/21/2014 9:55";"2/22/2013 7:52";"17.5 MB";"L (4928 x 3264)";"52:34.0";"UTC+1; DST:ON";"Lossless Compressed RAW (14-bit)";"dnductien                           ";"DNDUCTIEN                                             ";"";"Nikon D7000";"VR 18-200mm f/3.5-5.6G";"200mm";"AF-A";"Auto";"ON";"OFF";"f/11";"1/125s";"";"0EV";"";"Matrix";"ISO 200";"";"";"";"Cloudy; A3; G1";"sRGB";"ON (Normal)";"OFF";"OFF";"";"";"OFF";"[LS] Landscape";"[LS] Landscape";"-";"9";"3";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Manual";"nature; outdoor"
